latitude,longitude,distance_from_last_point_m,cumulative_distance_m
40.850190000000005,-74.02024,74.906,28901.207
40.849923338651074,-74.01945999390915,71.996,28973.203
40.84965667204842,-74.01867999409649,71.996,29045.199
40.84939000000001,-74.01790000000001,71.996,29117.195
40.84902751381587,-74.01686748307598,95.744,29212.939
40.84866501842592,-74.01583497744862,95.744,29308.683
40.84830251383039,-74.01480248311793,95.744,29404.428
40.84794,-74.01377000000001,95.744,29500.172
40.848580000000005,-74.01339,78.013,29578.185
40.84879,-74.01329000000001,24.82,29603.005
40.849180000000004,-74.01317,44.525,29647.53
40.84966,-74.01313,53.48,29701.009
40.850260000000006,-74.01312,66.722,29767.732
40.85076,-74.01299,56.662,29824.394
40.85138000051696,-74.01269500269325,73.27,29897.664
40.852000000000004,-74.0124,73.27,29970.934
40.85211,-74.01235000000001,12.934,29983.868
40.852705000394536,-74.01206500253845,70.369,30054.238
40.853300000000004,-74.01178,70.369,30124.607
40.853410000000004,-74.01169,14.384,30138.991
40.8537,-74.01155,34.329,30173.32
40.85380000000001,-74.01151,11.617,30184.938
40.8539,-74.01151,11.119,30196.057
40.854000000000006,-74.01126000000001,23.786,30219.843
40.854400000000005,-74.0112,44.763,30264.606
40.85445,-74.01096000000001,20.937,30285.543
40.8547,-74.01021,68.932,30354.475
40.85479,-74.00972,42.409,30396.884
40.85486,-74.00909,53.554,30450.439
40.85492,-74.00890000000001,17.317,30467.755
40.854960000000005,-74.00882,8.066,30475.821
40.85511,-74.00865,21.969,30497.79
40.85531,-74.00851,25.164,30522.953
40.855520000000006,-74.00841000000001,24.819,30547.773
40.855810000000005,-74.00828,34.05,30581.822
40.85605,-74.00823000000001,27.016,30608.838
40.85625,-74.00819,22.492,30631.33
40.85689,-74.00823000000001,71.244,30702.575
40.857440000000004,-74.00842,63.21,30765.785
40.85779,-74.0086,41.759,30807.544
40.857890000000005,-74.0086,11.119,30818.663
40.85799,-74.00855,11.888,30830.551
40.858320000000006,-74.00828,43.152,30873.703
40.858760000000004,-74.00797,55.438,30929.142
40.859080000000006,-74.00757,48.967,30978.108
40.85927,-74.0074,25.51,31003.618
40.85953000000001,-74.00727,30.909,31034.527
40.859770000000005,-74.00721,27.16,31061.686
40.86012,-74.00720000000001,38.927,31100.614
40.86025,-74.00717,14.674,31115.288
40.860510000000005,-74.00707000000001,30.109,31145.397
40.86063,-74.00699,14.944,31160.34
40.860870000000006,-74.00677,32.473,31192.813
40.86101,-74.00662000000001,20.037,31212.85
40.86148,-74.00615,65.525,31278.375
40.86175,-74.00573,46.356,31324.731
40.86211,-74.00528,55.086,31379.817
40.862210000000005,-74.00506,21.585,31401.402
40.862260000000006,-74.00498,8.728,31410.13
40.86234,-74.00497,8.935,31419.065
40.862590000000004,-74.00502,28.115,31447.18
40.86283,-74.00497,27.016,31474.196
40.86294,-74.00488,14.384,31488.58
40.863080000000004,-74.00488,15.567,31504.147
40.863150000000005,-74.00484,8.479,31512.626
40.86343,-74.00453,40.607,31553.234
40.86354,-74.00457,12.686,31565.919
40.863890000000005,-74.00453,39.063,31604.983
40.86404,-74.00456000000001,16.869,31621.852
40.86415,-74.00461,12.934,31634.785
40.864290000000004,-74.00479,21.713,31656.499
40.86431,-74.00487000000001,7.085,31663.584
40.86441000000001,-74.00488,11.151,31674.735
40.86451,-74.00498,13.941,31688.677
40.86453,-74.00506,7.085,31695.762
40.86495,-74.00510000000001,46.823,31742.585
40.865170000000006,-74.00502,25.371,31767.956
40.865370000000006,-74.00484,26.901,31794.857
40.865500000000004,-74.00482000000001,14.553,31809.41
40.865680000000005,-74.00466,24.117,31833.527
40.86576,-74.00462,9.51,31843.037
40.86582000000001,-74.00461,6.724,31849.762
40.86600000000001,-74.0047,21.398,31871.16
40.86614,-74.00466,15.927,31887.086
40.86621,-74.00461,8.847,31895.933
40.866350000000004,-74.00435,26.839,31922.772
